surname,district,name,party,position_set,position,start_year
สุโกศล,นครราชสีมา,วุฒิ,พรรคกิจสังคม,17,ส.ส.,2535
สุโกศล,นครราชสีมา,วุฒิ,พรรคชาติพัฒนา,18,ส.ส.,2535
สุโกศล,นครราชสีมา,วุฒิ,พรรคชาติพัฒนา,19,ส.ส.,2538
สุโกศล,นครราชสีมา,วุฒิ,พรรคชาติพัฒนา,20,ส.ส.,2539
สุโกศล,นครราชสีมา,วุฒิ,พรรคชาติพัฒนา,53,ครม.,2540
ทัพพะรังสี,นครราชสีมา,กร,พรรคชาติไทย,17,ส.ส.,2535
ทัพพะรังสี,นครราชสีมา,กร,พรรคชาติพัฒนา,18,ส.ส.,2535
ทัพพะรังสี,นครราชสีมา,กร,พรรคชาติพัฒนา,19,ส.ส.,2538
ทัพพะรังสี,นครราชสีมา,กร,พรรคชาติพัฒนา,20,ส.ส.,2539
ทัพพะรังสี,นครราชสีมา,กร,พรรคชาติพัฒนา,21,ส.ส.,2544
ทัพพะรังสี,นครราชสีมา,กร,พรรคชาติไทย,48,ครม.,2535
ทัพพะรังสี,นครราชสีมา,กร,พรรคชาติพัฒนา,50,ครม.,2535
ทัพพะรังสี,นครราชสีมา,กร,พรรคชาติพัฒนา,52,ครม.,2539
ทัพพะรังสี,นครราชสีมา,กร,พรรคชาติพัฒนา,53,ครม.,2540
ทัพพะรังสี,นครราชสีมา,กร,พรรคชาติพัฒนา,53,ครม.,2540
ทัพพะรังสี,นครราชสีมา,กร,,54,ครม.,2544
ทัพพะรังสี,นครราชสีมา,กร,พรรคไทยรักไทย,55,ครม.,2548
พิลาสมบัติ,นครราชสีมา,ลำพอง,พรรคชาติไทย,17,ส.ส.,2535
พิลาสมบัติ,นครราชสีมา,ลำพอง,พรรคชาติพัฒนา,18,ส.ส.,2535
พิลาสมบัติ,นครราชสีมา,ลำพอง,พรรคชาติพัฒนา,19,ส.ส.,2538
สภาวสุ,นครราชสีมา,กอร์ปศักดิ์,พรรคกิจสังคม,17,ส.ส.,2535
สภาวสุ,นครราชสีมา,กอร์ปศักดิ์,พรรคชาติพัฒนา,18,ส.ส.,2535
สภาวสุ,นครราชสีมา,กอร์ปศักดิ์,พรรคชาติพัฒนา,19,ส.ส.,2538
สภาวสุ,นครราชสีมา,กอร์ปศักดิ์,พรรคประชาธิปัตย์,21,ส.ส.,2544
สภาวสุ,นครราชสีมา,กอร์ปศักดิ์,พรรคชาติพัฒนา,50,ครม.,2535
สภาวสุ,นครราชสีมา,กอร์ปศักดิ์,พรรคประชาธิปัตย์,59,ครม.,2551
พร้อมพันธุ์,นครราชสีมา,นิพนธ์,พรรคประชาธิปัตย์,17,ส.ส.,2535
พร้อมพันธุ์,นครราชสีมา,นิพนธ์,พรรคประชาธิปัตย์,18,ส.ส.,2535
พร้อมพันธุ์,นครราชสีมา,นิพนธ์,พรรคประชาธิปัตย์,19,ส.ส.,2538
พร้อมพันธุ์,นครราชสีมา,นิพนธ์,พรรคประชาธิปัตย์,20,ส.ส.,2539
พร้อมพันธุ์,นครราชสีมา,นิพนธ์,พรรคประชาธิปัตย์,21,ส.ส.,2544
พร้อมพันธุ์,นครราชสีมา,นิพนธ์,พรรคประชาธิปัตย์,50,ครม.,2535
เตชะไพบูลย์,บุรีรัมย์,พรเทพ,พรรคประชาธิปัตย์,17,ส.ส.,2535
เตชะไพบูลย์,บุรีรัมย์,พรเทพ,พรรคประชาธิปัตย์,18,ส.ส.,2535
เตชะไพบูลย์,บุรีรัมย์,พรเทพ,พรรคประชาธิปัตย์,19,ส.ส.,2538
เตชะไพบูลย์,บุรีรัมย์,พรเทพ,พรรคประชาธิปัตย์,20,ส.ส.,2539
เตชะไพบูลย์,บุรีรัมย์,นงค์นาถ,พรรคชาติพัฒนา,21,ส.ส.,2544
เตชะไพบูลย์,บุรีรัมย์,วิรุฬ,พรรคเพื่อไทย,22,ส.ส.,2548
เตชะไพบูลย์,บุรีรัมย์,วิรุฬ,พรรคพลังประชาชน,22,ส.ส.,2548
เตชะไพบูลย์,บุรีรัมย์,วิรุฬ,พรรคเพื่อไทย,24,ส.ส.,2554
เตชะไพบูลย์,บุรีรัมย์,พรเทพ,พรรคประชาธิปัตย์,50,ครม.,2535
เตชะไพบูลย์,บุรีรัมย์,พรเทพ,พรรคประชาธิปัตย์,53,ครม.,2540
เตชะไพบูลย์,บุรีรัมย์,วิรุฬ,พรรคพลังประชาชน,57,ครม.,2551
เตชะไพบูลย์,บุรีรัมย์,วิรุฬ,,60,ครม.,2554
เลี้ยงผ่องพันธุ์,บุรีรัมย์,ปณวัตร,พรรคสามัคคีธรรม,17,ส.ส.,2535
เลี้ยงผ่องพันธุ์,บุรีรัมย์,ปณวัตร,พรรคมวลชน,18,ส.ส.,2535
เลี้ยงผ่องพันธุ์,บุรีรัมย์,ปณวัตร,พรรคชาติไทย,19,ส.ส.,2538
เลี้ยงผ่องพันธุ์,บุรีรัมย์,ปณวัตร,พรรคประชาธิปัตย์,20,ส.ส.,2539
เลี้ยงผ่องพันธุ์,บุรีรัมย์,ปณวัตร,พรรคประชาธิปัตย์,21,ส.ส.,2544
เลี้ยงผ่องพันธุ์,บุรีรัมย์,ปณวัตร,พรรคชาติไทย,23,ส.ส.,2550
เหลืองอุดมชัย,บุรีรัมย์,วุฒิพงษ์,พรรคชาติไทย,17,ส.ส.,2535
พลเดช,บุรีรัมย์,ประกิจ,พรรคชาติไทย,17,ส.ส.,2535
พลเดช,บุรีรัมย์,ประกิจ,พรรคชาติไทย,18,ส.ส.,2535
พลเดช,บุรีรัมย์,ประกิจ,พรรคความหวังใหม่,20,ส.ส.,2539
พลเดช,บุรีรัมย์,ประกิจ,พรรคไทยรักไทย,21,ส.ส.,2544
พลเดช,บุรีรัมย์,ประกิจ,พรรคไทยรักไทย,22,ส.ส.,2548
พลเดช,บุรีรัมย์,ประกิจ,พรรคพลังประชาชน,23,ส.ส.,2550
คะสุวรรณ,บุรีรัมย์,สุทธี,พรรคสามัคคีธรรม,17,ส.ส.,2535
คะสุวรรณ,บุรีรัมย์,สุทธี,พรรคชาติไทย,19,ส.ส.,2538
ลัทธิกุล,บุรีรัมย์,ต่อสู้,พรรคชาติไทย,17,ส.ส.,2535
วัฒนพงศ์ศิริ,บุรีรัมย์,อนุวรรตน์,พรรคสามัคคีธรรม,17,ส.ส.,2535
วัฒนพงศ์ศิริ,บุรีรัมย์,อนุวรรตน์,พรรคชาติไทย,18,ส.ส.,2535
วัฒนพงศ์ศิริ,บุรีรัมย์,อนุวรรตน์,พรรคสามัคคีธรรม,48,ครม.,2535
ทองสมบูรณ์,มหาสารคาม,ประวัติ,พรรคกิจสังคม,17,ส.ส.,2535
ทองสมบูรณ์,มหาสารคาม,ประวัติ,พรรคกิจสังคม,18,ส.ส.,2535
ทองสมบูรณ์,มหาสารคาม,ประวัติ,พรรคกิจสังคม,19,ส.ส.,2538
กงเพชร,มหาสารคาม,กริช,พรรคความหวังใหม่,17,ส.ส.,2535
กงเพชร,มหาสารคาม,กริช,พรรคความหวังใหม่,18,ส.ส.,2535
